------------ Tamaño: 24 -----------
Numero,Resultado,Tiempo,Memoria
611661773279,"(750613.0, 814883.0)",0.0005846023559570312,12582912
529099862077,"(537637.0, 984121.0)",0.019989967346191406,12582912
906406708637,"(937883.0, 966439.0)",0.00014781951904296875,12582912
440966006639,"(645893.0, 682723.0)",0.0001842975616455078,12582912
844562331299,"(899233.0, 939203.0)",0.00030303001403808594,12582912
1038298023601,"(1015507.0, 1022443.0)",0.00019311904907226562,12582912
933363331513,"(946663.0, 985951.0)",0.00019741058349609375,12582912
799332269971,"(814783.0, 981037.0)",0.0018420219421386719,12582912
593544649799,"(610823.0, 971713.0)",0.011994600296020508,12582912
1007502404147,"(963751.0, 1045397.0)",0.0006465911865234375,12582912
659154653177,"(695677.0, 947501.0)",0.00510406494140625,12582912
656336626571,"(648779.0, 1011649.0)",0.012180566787719727,12582912
629771057753,"(738919.0, 852287.0)",0.0011146068572998047,12582912
712400463223,"(745631.0, 955433.0)",0.0038995742797851562,12582912
640128725711,"(702511.0, 911201.0)",0.003536701202392578,12582912
671409628913,"(765229.0, 877397.0)",0.0013489723205566406,12582912
502391721539,"(581447.0, 864037.0)",0.008284807205200195,12582912
629125321793,"(755707.0, 832499.0)",0.0004744529724121094,12582912
461546064773,"(629383.0, 733331.0)",0.0009484291076660156,12582912
745840318877,"(842351.0, 885427.0)",0.00017762184143066406,12582912
780274833341,"(865231.0, 901811.0)",0.0002760887145996094,12582912
689158288081,"(713653.0, 965677.0)",0.0050661563873291016,12582912
875335289033,"(898553.0, 974161.0)",0.0010330677032470703,12582912
705874190887,"(763843.0, 924109.0)",0.0038449764251708984,12582912
960840074797,"(916931.0, 1047887.0)",0.0010628700256347656,12582912
333858376669,"(525719.0, 635051.0)",0.0028336048126220703,12582912
378214352539,"(569479.0, 664141.0)",0.0009806156158447266,12582912
816018703667,"(863299.0, 945233.0)",0.0009281635284423828,12582912
847089988279,"(858029.0, 987251.0)",0.0014491081237792969,12582912
407371900657,"(588949.0, 691693.0)",0.0015106201171875,12582912
581962155323,"(682291.0, 852953.0)",0.002328157424926758,12582912
495044683141,"(652079.0, 759179.0)",0.0031850337982177734,12582912
396814053043,"(580213.0, 683911.0)",0.001626729965209961,12582912
566120727037,"(629687.0, 899051.0)",0.006768941879272461,12582912
564581752607,"(711649.0, 793343.0)",0.0005676746368408203,12582912
769056877621,"(856181.0, 898241.0)",0.00017333030700683594,12582912
495862958111,"(527557.0, 939923.0)",0.017292261123657227,12582912
510794126723,"(570853.0, 894791.0)",0.012823820114135742,12582912
694661436523,"(788903.0, 880541.0)",0.0010025501251220703,12582912
614653017443,"(639839.0, 960637.0)",0.010041475296020508,12582912
509525332571,"(668959.0, 761669.0)",0.0008397102355957031,12582912
562534510493,"(607037.0, 926689.0)",0.009402751922607422,12582912
945098124379,"(903761.0, 1045739.0)",0.001220703125,12582912
468780678419,"(526459.0, 890441.0)",0.013041019439697266,12582912
576280503109,"(574507.0, 1003087.0)",0.021018505096435547,12582912
333336366107,"(555221.0, 600367.0)",0.0002899169921875,12582912
821804926703,"(808579.0, 1016357.0)",0.0056247711181640625,12582912
481306109161,"(642359.0, 749279.0)",0.0010547637939453125,12582912
577460410369,"(559177.0, 1032697.0)",0.03527045249938965,12582912
954331545521,"(922729.0, 1034249.0)",0.001967906951904297,12582912
644468843437,"(687311.0, 937667.0)",0.016155004501342773,12582912
473500861403,"(541631.0, 874213.0)",0.05021524429321289,12582912
916624326713,"(874619.0, 1048027.0)",0.004625797271728516,12582912
519079273501,"(605173.0, 857737.0)",0.016395092010498047,12582912
569036186249,"(603791.0, 942439.0)",0.013746261596679688,12582912
512174988011,"(608471.0, 841741.0)",0.005510807037353516,12582912
588014014979,"(646339.0, 909761.0)",0.006654262542724609,12582912
687875720387,"(688867.0, 998561.0)",0.014934539794921875,12582912
615004848811,"(627101.0, 980711.0)",0.02154254913330078,12582912
497914805021,"(548039.0, 908539.0)",0.015811681747436523,12582912
735037111759,"(807647.0, 910097.0)",0.0010101795196533203,12582912
Media del tiempo: 0.005748000144958496
Media de la memoria: 12.0
------------ Tamaño: 44 -----------
Numero,Resultado,Tiempo,Memoria
5804139852211,"(2375993.0, 2442827.0)",0.00020432472229003906,12656640
9041263457047,"(2497361.0, 3620327.0)",0.027063846588134766,12656640
8748388055201,"(2750831.0, 3180271.0)",0.004013776779174805,12656640
10983491445917,"(2808361.0, 3910997.0)",0.02513909339904785,12656640
7858881417311,"(2645827.0, 2970293.0)",0.0031173229217529297,12656640
7931306071957,"(2119399.0, 3742243.0)",0.0596163272857666,12656640
11464521728017,"(3024157.0, 3790981.0)",0.01106882095336914,12656640
8472494825699,"(2380589.0, 3558991.0)",0.03110527992248535,12656640
10966679937779,"(3048511.0, 3597389.0)",0.00569605827331543,12656640
8221957344721,"(2821981.0, 2913541.0)",0.0005669593811035156,12656640
11962377985703,"(3026857.0, 3952079.0)",0.016829490661621094,12656640
11848532062789,"(3113881.0, 3805069.0)",0.011218070983886719,12656640
7172350852993,"(2384269.0, 3008197.0)",0.010033130645751953,12656640
12244232136683,"(3416429.0, 3583927.0)",0.0024662017822265625,12656640
9613623232021,"(2570069.0, 3740609.0)",0.030950069427490234,12656640
7557252758227,"(2325149.0, 3250223.0)",0.022194862365722656,12656640
9366621844549,"(2463151.0, 3802699.0)",0.03883004188537598,12656640
13629339655879,"(3406961.0, 4000439.0)",0.007829666137695312,12656640
13233335650429,"(3536501.0, 3741929.0)",0.0014727115631103516,12656640
8022451899911,"(2146561.0, 3737351.0)",0.05980682373046875,12656640
14323868473441,"(3546619.0, 4038739.0)",0.0037963390350341797,12656640
8602416558563,"(2229767.0, 3857989.0)",0.061159610748291016,12656640
13508858208733,"(3386941.0, 3988513.0)",0.007628679275512695,12656640
10595658107081,"(2758949.0, 3840469.0)",0.02372288703918457,12656640
8572129051601,"(2405093.0, 3564157.0)",0.03178739547729492,12656640
6059833943939,"(2114971.0, 2865209.0)",0.015839576721191406,12656640
12491767709257,"(3032441.0, 4119377.0)",0.021895647048950195,12656640
7913609274163,"(2364179.0, 3347297.0)",0.02526569366455078,12656640
8631736656533,"(2307959.0, 3739987.0)",0.05122494697570801,12656640
8839368353369,"(2824721.0, 3129289.0)",0.002208232879638672,12656640
